flow1,flow2,edge1,edge2
1.0,-0.0092336103416435,"8968,17987","833,8968"
1.0,-0.0714285714285714,"3750,17988","1116,3750"
1.0,-0.0542452830188679,"5614,18000","2578,5614"
-1.0,-0.0823436262866191,"4274,17918","556,17918"
1.0,0.0537216828478964,"6999,17916","5055,6999"
1.0,0.325,"8051,15441","15441,18541"
1.0,0.0289473684210526,"2541,17949","2541,18023"
1.0,0.0743243243243243,"7716,17945","7716,14211"
1.0,-0.2711864406779661,"5806,17944","5806,13806"
1.0,-0.1875,"11695,17943","3143,11695"
1.0,0.0961538461538461,"7393,18081","7393,39454"
1.0,0.8444444444444444,"4031,7232","6857,7232"
1.0,-0.0845590754758122,"1800,18085","758,1800"
1.0,-0.2941176470588235,"8564,18076","8564,15486"
1.0,0.1374045801526717,"1300,18074","1300,24686"
1.0,-0.0237264480111653,"5322,18107","528,5322"
1.0,-0.2,"4016,8116","7371,8116"
1.0,0.1790780141843971,"839,18094","839,4205"
1.0,0.1877599524658348,"4500,18093","4500,4769"
1.0,-0.0346620450606585,"18038,28683","1918,28683"
1.0,-0.0723684210526315,"4062,10549","3930,10549"
1.0,0.0406779661016949,"5620,8071","5620,36096"
1.0,0.1561181434599156,"4255,18054","4255,18445"
1.0,0.0734463276836158,"2146,11236","2146,4698"
1.0,0.0242701371790362,"841,11238","841,4759"
1.0,-0.4166666666666667,"10473,11341","10473,15594"
1.0,0.4277108433734939,"2967,4239","2967,3249"
1.0,-0.0564102564102564,"11352,17803","7836,11352"
1.0,0.0343018563357546,"249,4262","249,22748"
1.0,-0.0163080895008605,"1703,17752","515,1703"
1.0,0.1388888888888889,"9396,17745","9396,22100"
1.0,-0.1611721611721611,"8521,17753","4854,8521"
1.0,-0.2200566973777463,"2663,17768","2663,4405"
1.0,0.0443548387096774,"1744,17765","1744,20522"
1.0,-0.1322751322751322,"1674,4218","1674,3111"
-1.0,-0.2601626016260163,"13867,17880","5781,17880"
1.0,-0.3885086455331412,"1278,17872","1278,6452"
1.0,0.0279898218829516,"2188,17870","2188,27808"
1.0,0.0548387096774193,"2326,11317","2326,30338"
-1.0,-0.0884615384615384,"3770,8038","624,8038"
1.0,0.1860504630022937,"4501,17905","4411,4501"
1.0,-0.7945205479452055,"2076,17897","2076,20948"
1.0,-0.574468085106383,"7227,17891","7227,8628"
1.0,0.1689189189189189,"4627,17888","4627,26922"
1.0,0.0529801324503311,"4275,17834","4275,4328"
1.0,0.0434782608695652,"2294,17831","2294,19069"
1.0,0.0491283676703645,"1468,17823","1468,20375"
1.0,1.0,"17817,18598","18598,36398"
1.0,-0.3157894736842105,"1815,17843","1815,14774"
1.0,-0.0080482897384305,"13087,17859","865,13087"
1.0,-0.081967213114754,"8043,17847","3856,8043"
1.0,0.0190735694822888,"832,17728","832,19270"
1.0,-0.2826277955271565,"1912,11094","1912,2309"
-1.0,-0.0782608695652174,"18404,23007","4357,18404"
1.0,-0.0945945945945946,"3400,18393","3400,4552"
1.0,0.043261231281198,"2169,18364","2169,26547"
-1.0,-0.2058823529411764,"11104,18112","11104,12976"
-1.0,-0.0673684210526315,"6457,11105","1157,11105"
1.0,-0.1206896551724138,"17162,18493","9816,17162"
1.0,-0.1236559139784946,"354,3737","354,3606"
1.0,-0.0845481049562682,"7237,11060","1837,7237"
1.0,0.2998345740281224,"11043,15614","2596,15614"
1.0,0.0188506395123498,"6366,18480","2120,6366"
1.0,0.0460829493087557,"3061,18451","3061,8397"
1.0,0.3720930232558139,"13930,18450","13930,26431"
1.0,0.1358024691358024,"4957,18441","4957,25056"
1.0,0.1857142857142857,"11314,18430","11314,35040"
1.0,-0.0403726708074534,"7257,18463","2420,7257"
1.0,0.1442307692307692,"7656,18462","7656,21513"
1.0,-0.0218978102189781,"11187,18190","858,11187"
1.0,0.1533923303834808,"4240,18203","4240,10539"
1.0,-0.0023925489190805,"3038,18197","2891,3038"
1.0,-0.0043103448275862,"18191,18200","52,18200"
1.0,0.0388349514563106,"2758,3956","2758,35293"
1.0,-0.5866666666666667,"3128,18181","3128,11886"
1.0,0.0766283524904214,"2474,18248","2407,2474"
1.0,-0.0716216216216216,"775,18244","775,1200"
-1.0,-0.3243243243243243,"9701,18243","14449,18243"
1.0,-0.1181102362204724,"5612,18241","5612,7183"
1.0,-0.0179310344827586,"4845,11162","3838,4845"
1.0,0.4663189917427205,"2917,18217","2652,2917"
1.0,0.0063001145475372,"876,18176","876,10202"
-1.0,-0.0088105726872246,"12365,18128","638,18128"
1.0,-0.0032598274209012,"3046,18124","1511,3046"
1.0,-0.2050732404430153,"2031,18147","691,2031"
1.0,-0.0563165905631659,"11315,18249","1789,11315"
1.0,-0.3131672597864768,"3228,3871","2273,3228"
1.0,0.0475206611570247,"1781,18312","1519,1781"
1.0,0.1293103448275862,"6128,11132","6128,32115"
1.0,0.1386138613861386,"9392,18320","9392,9504"
1.0,0.0982142857142857,"6121,11119","6121,12324"
1.0,0.0093749999999999,"8988,18338","6254,8988"
1.0,0.0136239782016348,"3182,18302","3182,5619"
1.0,-0.366412213740458,"4720,18301","4600,4720"
1.0,-0.024330900243309,"3602,18260","1870,3602"
1.0,0.0094154570419772,"248,18295","248,3310"
1.0,-0.0067620971283042,"3884,6078","13,6078"
1.0,-0.8947368421052632,"6062,18282","6062,19564"
1.0,0.2,"11140,11584","11584,16965"
1.0,0.0271903323262839,"2267,18279","2267,4917"
1.0,0.1652542372881356,"4276,17180","4129,4276"
-1.0,-0.0897920604914933,"17150,21340","1117,17150"
1.0,0.423728813559322,"9232,17181","9232,26788"
1.0,-0.0297619047619047,"8539,17183","2483,8539"
1.0,0.2758620689655172,"7118,17197","7118,25224"
1.0,0.2546546546546546,"7236,7883","2985,7236"
1.0,-0.4602272727272727,"11481,17149","10721,11481"
1.0,-0.991733181299886,"705,17110","705,13849"
1.0,0.1171171171171171,"10153,17104","4027,10153"
-1.0,-0.0066600066600066,"12900,17129","736,17129"
1.0,0.1159420289855072,"4981,17125","4981,31305"
-1.0,-0.0262008733624454,"4681,18495","1480,4681"
1.0,-0.1848739495798319,"17208,17212","5580,17208"
1.0,-0.0588235294117647,"3505,17278","3301,3505"
1.0,0.2268518518518518,"3519,17258","3519,3907"
1.0,-0.3828464419475655,"752,4547","752,1925"
1.0,0.3595505617977528,"7127,11543","7127,25170"
1.0,-0.0361247947454844,"1118,11544","684,1118"
1.0,-0.0744680851063829,"14013,17299","4292,14013"
-1.0,-0.10625,"3671,17222","8751,17222"
1.0,0.1293103448275862,"2611,17220","2611,32046"
1.0,0.013458162668227,"460,11590","460,27566"
1.0,-0.0371352785145888,"2648,4590","2648,6296"
1.0,0.0149850149850149,"2018,16958","2018,25202"
1.0,0.0448717948717948,"6281,16941","6281,18854"
1.0,-0.2686868686868687,"7489,16936","7489,15117"
1.0,-0.1627906976744186,"12127,16930","5653,12127"
1.0,0.1142857142857142,"9770,16962","9770,36195"
1.0,0.0550314465408805,"5246,16976","765,5246"
1.0,-0.0310262529832935,"1989,11732","1479,1989"
1.0,0.0441767068273092,"3289,16926","3289,37941"
1.0,-0.4482758620689655,"1812,4851","1812,8852"
1.0,0.2045454545454545,"4831,7428","7428,7432"
1.0,0.1105458399576047,"3429,16898","1207,3429"
1.0,-0.0839694656488549,"16924,17289","5408,17289"
1.0,0.1386138613861386,"8285,11676","8285,18082"
1.0,0.0802919708029197,"3293,17065","3293,23909"
1.0,0.0556745182012847,"2842,17078","423,2842"
1.0,-0.1198224852071005,"5045,17074","3700,5045"
1.0,-0.0062034739454094,"11123,17068","513,11123"
1.0,0.3008130081300812,"11667,14188","3759,14188"
1.0,0.5156657751843748,"577,17042","577,3328"
1.0,0.1929824561403508,"9793,17005","9793,13638"
-1.0,-0.0418410041841004,"4663,11704","1267,11704"
1.0,-0.1444444444444444,"17015,23809","4293,23809"
1.0,-0.0732484076433121,"4001,17037","2777,4001"
1.0,0.0563204114477643,"3283,17608","2557,3283"
1.0,0.0406032482598607,"70,17626","70,8078"
