node1,node2,flow
1,2,-1.53066017437351
1,8,-0.003042858224028
1,9,0.707842198897759
1,14,0.248726133582649
1,33,0.248332718406169
1,68,0.357880419129453
1,73,-0.629183437653738
1,92,0.234841956578078
1,95,0.539161091350013
1,103,0.694695208419985
1,123,1.01369094778198
1,140,1.0308200531228
1,155,1.337098843015
1,187,-0.376734807798746
1,195,1.1668367267345
1,213,-0.058540819823571
1,216,-0.248204758466543
1,224,-0.0179622409320039
1,239,0.308306253265983
1,241,-0.713555967005765
1,243,0.53115286597636
2,3,1.8031831951846
2,6,1.87210689542753
2,7,1.47919485289839
2,8,1.52761731614948
2,11,1.57562079565303
2,14,1.77938630795616
2,15,2.26321770297131
2,30,1.97072263684226
2,45,1.13009161606727
2,65,1.61638824893198
2,78,2.78348274882467
2,121,1.53448373565686
2,125,1.93774580708338
2,132,1.56180645184347
2,133,1.88918816338604
2,157,1.93057099564283
2,186,2.43426740193858
2,194,2.21641056308313
2,227,2.42729478850153
2,232,1.87324662311495
2,239,1.83896642763949
2,242,1.75978146692749
2,243,2.06181304034987
2,244,1.60651729254444
2,250,1.76994176541675
3,8,-0.275565879035117
3,9,0.43531917808667
3,10,-0.227365124159678
3,14,-0.0237968872284397
3,15,0.460034507786715
3,36,0.308498666912638
3,38,-1.20403580409998
3,46,1.28865923406899
3,67,-0.235329515864801
3,79,-0.245768350025759
3,95,0.266638070538924
3,107,1.76818827408556
3,108,1.53875960425484
3,119,0.537504244870864
3,124,-0.488587489562447
3,133,0.0860049682014438
3,138,-0.344584085960469
3,143,1.02212857741665
3,147,1.29401024703871
3,155,1.06457582220391
3,203,0.289105391643765
3,242,-0.0434017282571088
3,249,-0.264206942657219
3,250,-0.0332414297678534
4,8,-0.859801174791274
4,9,-0.148916117669487
4,14,-0.608032182984597
4,17,0.098367595599512
4,20,-0.992266781567909
4,21,-0.737522773448409
4,28,-0.220554284628386
4,44,-0.218081045809814
4,67,-0.819564811620958
4,82,-0.606254066316351
4,97,-1.76513660195742
4,115,-0.614490595243841
4,145,-0.749807836401934
4,147,0.709774951282552
4,159,-0.331341783680459
4,161,-0.172436024953996
4,174,-0.428926126661052
4,187,-1.23349312436599
4,191,-0.118776519551438
4,201,-1.47467646917883
4,210,-0.430303792900454
4,215,-0.720085058198306
4,241,-1.57031428357301
4,243,-0.325605450590886
4,244,-0.78090119839632
4,245,-0.532621952785804
4,246,-0.188397946704962
4,249,-0.848442238413376
5,6,0.673967902197512
5,13,0.904329505874361
5,14,0.581247314726139
5,16,0.40511796502627
5,23,0.993888486887678
5,33,0.58085389954966
5,63,0.221118367467875
5,64,0.313312179355806
5,67,0.369714686089778
5,75,-0.342906645620913
5,88,1.41746915484405
5,93,0.604747911748216
5,105,0.636125209641111
5,115,0.574788902466895
5,128,0.640071944171874
5,135,-0.0183844053360725
5,136,0.0672961033848815
5,140,1.36334123426629
5,143,1.62717277937123
5,156,0.81069834888121
5,170,1.85580558425979
5,192,0.44987088892328
5,194,1.01827156985311
5,240,0.615788035397085
5,243,0.86367404711985
5,247,0.521463225090316
5,249,0.34083725929736
6,7,-0.392912042529145
6,9,0.366395477843737
6,10,-0.296288824402611
6,11,-0.296486099774503
6,12,-0.322121304963109
6,17,0.613679191112736
6,19,0.0355122648149584
6,38,-1.27295950434291
6,64,-0.360655722841706
6,82,-0.0909424708031272
6,84,1.35695040767728
6,89,-0.0228588010437624
6,111,-0.854788168972541
6,121,-0.337623159770675
6,140,0.689373332068777
6,143,0.953204877173719
6,148,-0.284649068775838
6,161,0.342875570559229
6,206,0.699949911295579
6,226,-1.0832705156199
6,243,0.189706144922338
6,244,-0.265589602883095
6,247,-0.152504677107196
6,249,-0.333130642900152
7,12,0.0707907375660358
7,13,0.623273646205994
7,19,0.428424307344103
7,48,0.0673976821145539
7,50,0.181707354533103
7,69,0.641853758025966
7,75,-0.62396250528928
7,98,-0.643925636497531
7,100,1.11836164788775
7,108,1.86274794654106
7,144,0.67182664953649
7,154,0.380795758352194
7,157,0.451376142744447
7,175,0.899786949745968
7,176,0.230118362759247
7,182,0.172561150279318
7,190,0.463458988557909
7,215,0.188138579844063
7,216,-0.19673943699142
7,219,0.164362082696347
7,245,0.375601685256565
7,247,0.240407365421949
7,249,0.0597813996289931
8,11,0.0480034795035467
8,15,0.735600386821831
8,18,0.70304405948836
8,29,0.608819960964464
8,35,-0.283557253211564
8,36,0.584064545947754
8,47,-0.11349381200992
8,53,-0.0371208080204116
8,54,1.22021690988383
8,111,-0.510298589694492
8,124,-0.213021610527331
8,130,-1.1016536604236
8,170,1.52632726134033
8,190,0.415036525306814
8,197,0.136118265770376
8,198,0.731992043852748
8,207,-1.12126322632356
8,213,-0.0554979615995429
8,245,0.327179222005469
8,250,0.242324449267263
9,10,-0.662684302246348
9,16,-0.635245415014979
9,18,-0.007840997633427
9,22,-0.29561656174798
9,29,-0.102065096157323
9,44,-0.0691649281403268
9,56,0.778667694501413
9,80,0.321469989265262
9,86,0.340887595326045
9,103,-0.0131469904777735
9,105,-0.404238170400138
9,109,-0.133180347698025
9,118,0.978928517133478
9,125,-0.300756566187887
9,139,-0.785014799056383
9,142,-0.513511479631996
9,165,-0.0388186381369706
9,169,0.018827913009613
9,182,-0.586746370093564
9,191,0.0301395981180486
9,198,0.0211069867309613
9,213,-0.76638301872133
9,221,-0.0348117616761233
9,225,-0.566368524750023
9,226,-1.44966599346364
9,227,0.188792415230262
9,230,0.0488403785421003
9,247,-0.518900154950933
10,11,-0.0001972753718919
10,15,0.687399631946392
10,16,0.0274388872313688
10,17,0.909968015515347
10,18,0.654843304612921
10,21,0.0740776464674257
10,22,0.367067740498368
10,26,0.513696897206779
10,29,0.560619206089025
10,48,-0.0292255360119801
10,59,0.520048696902617
10,78,1.20766467779975
10,85,0.071560367184626
10,98,-0.740548854624065
10,99,0.932962898207925
10,101,1.67094756065342
10,108,1.76612472841452
10,125,0.361927736058461
10,128,0.262392866376973
10,146,-0.175508452740928
10,154,0.28417254022566
10,174,0.382674293254783
10,181,-0.142322627078459
10,182,0.0759379321527842
10,209,-0.823311133001098
10,234,0.552774215414401
10,237,-0.267199188346578
10,240,0.238108957602184
10,242,0.183963395902569
10,247,0.143784147295415
10,248,-0.845806786546523
11,17,0.910165290887239
11,18,0.655040579984813
11,21,0.0742749218393177
11,23,0.616406684464669
11,24,-0.133276527971317
11,37,-0.0124792730900128
11,50,0.0852814117784609
11,78,1.20786195317164
11,91,0.615681701063781
11,116,0.409812381573824
11,120,0.333260820989108
11,128,0.262590141748865
11,139,-0.122133221438143
11,152,0.624364895333608
11,189,0.963762928379801
11,191,0.693021175736289
11,194,0.640789767430106
11,217,-1.0932443511169
11,224,-0.0629228622115226
11,230,0.71172195616034
11,231,-0.277840163659985
11,250,0.194320969763716
12,15,0.713232112506891
12,18,0.680675785173419
12,24,-0.10764132278271
12,25,-0.16724289612229
12,62,0.780978555748195
12,65,0.0664026584675613
12,85,0.0973928477451243
12,101,1.69678004121392
12,132,0.0118208613790466
12,142,0.175005303174851
12,148,0.0374722361872708
12,158,-0.324117790898415
12,172,0.713840781221182
12,180,-0.181713035199706
12,186,0.88428181147416
12,194,0.666424972618712
12,208,0.641349877056984
12,227,0.877309198037108
12,248,-0.819974305986025
13,15,0.160749203866932
13,17,0.383317587435887
13,18,0.128192876533461
13,24,-0.660124231422669
13,42,-0.904337723192022
13,51,-0.548212804082241
13,57,-1.84725061581698
13,61,-0.894207176391586
13,65,-0.486080250172397
13,66,-0.899193066301201
13,95,-0.0326472333808578
13,97,-1.48018661012104
13,133,-0.213280335718338
13,165,0.0972152360299175
13,167,-0.200779288443193
13,178,-0.468968250782489
13,190,-0.159814657648085
13,196,-0.0683288180422797
13,203,-0.0101799122760171
13,206,0.46958830761873
13,207,-1.69611440927846
13,223,-0.530544382334459
13,235,-0.598474763762771
14,20,-0.384234598583313
14,23,0.412641172161539
14,26,0.310128660275541
14,27,0.216638944924124
14,37,-0.216244785393143
14,49,1.02700795691215
14,62,0.551577838256458
14,72,-1.20503646281336
14,79,-0.221971462797319
14,91,0.411916188760651
14,98,-0.944117091555304
14,110,1.47522998118392
14,122,0.775086152922636
14,136,-0.513951211341258
14,137,0.252136740156114
14,171,0.218634609220452
14,193,-0.0163017015355419
14,200,-0.345196727682738
14,221,0.424304303638986
14,224,-0.266688374514653
14,231,-0.481605675963115
15,16,-0.659960744715024
15,17,0.222568383568955
15,18,-0.0325563273334714
15,19,-0.355598542728823
15,20,-0.868065993598467
15,21,-0.613321985478967
15,23,-0.071190222853615
15,26,-0.173702734739613
15,46,0.828624726282274
15,63,-0.843960342273418
15,86,0.316172265626001
15,99,0.245563266261532
15,108,1.07872509646813
15,121,-0.728733967314457
15,163,-1.25863077663135
15,167,-0.361528492310126
15,181,-0.829722259024852
15,205,-0.165717073881127
15,210,-0.306103004931012
15,218,-0.315416494142642
15,220,-0.408454720414833
15,240,-0.449290674344208
15,245,-0.408421164816362
16,17,0.882529128283978
16,18,0.627404417381552
16,19,0.3043622019862
16,28,0.56360724805608
16,31,-0.468017812878953
16,58,0.172296608454935
16,70,0.368171410668963
16,112,0.300505771661749
16,143,1.22205481434496
16,167,0.298432252404898
16,171,0.394763958920321
16,176,0.106056257401344
16,180,-0.234984402991573
16,192,0.0447529238970103
16,201,-0.69051493649436
16,212,0.562865834049289
16,217,-1.12088051372016
16,234,0.525335328183032
17,27,-0.489760833659985
17,29,-0.349348809426322
17,38,-1.88663869545565
17,47,-1.07166258240071
17,59,-0.38991931861273
17,83,-0.926196941176508
17,107,1.08558538272989
17,109,-0.380464060967024
17,117,0.133528661321173
17,125,-0.548040279456886
17,154,-0.625795475289687
17,170,0.568158490949547
17,173,-0.137294294452852
17,177,-0.214347643026132
17,187,-1.3318607199655
17,199,-0.987624468501647
17,208,-0.294450619018861
17,216,-1.2033306706333
17,220,-0.631023103983787
17,230,-0.198443334726899
17,233,-1.11599879613778
18,24,-0.78831710795613
18,28,-0.0637971693254719
18,31,-1.0954222302605
18,51,-0.676405680615702
18,62,0.100302770574776
18,85,-0.583282937428295
18,110,1.02395491350224
18,118,0.986769514766905
18,121,-0.696177639980986
18,132,-0.668854923794373
18,134,-0.087733382069421
18,143,0.594650396963409
18,159,-0.174584668377545
18,161,-0.0156789096510816
18,170,0.823283201851973
18,189,0.308722348394988
18,201,-1.31791935387591
18,205,-0.133160746547656
18,215,-0.563327942895392
18,222,-0.282368706986397
18,233,-0.860874085235358
18,241,-1.4135571682701
19,21,-0.257723442750143
19,23,0.284408319875208
19,24,-0.465274892560778
19,31,-0.772380014865153
19,32,-0.022657870669082
19,61,-0.699357837529695
19,77,0.228092465931625
19,96,0.45081539853908
19,108,1.43432363919695
19,141,-0.836278889410733
19,158,-0.681751360676483
19,175,0.471362642401864
19,192,-0.25960927808919
19,194,0.308791402840645
19,217,-1.42524271570636
19,232,-0.0343725371275358
19,234,0.220973126196831
19,235,-0.403625424900881
19,242,-0.147837693315
19,244,-0.301101867698054
19,245,-0.0528226220875385
20,21,0.2547440081195
20,24,0.0471925583088659
20,28,0.771712496939523
20,29,0.7412855677411
20,33,0.383841183406833
20,47,0.0189717947667156
20,58,0.380401857338379
20,64,0.116299463212979
20,68,0.493388884130117
20,81,0.834638773375809
20,91,0.796150787343963
20,94,0.244417904043996
20,158,-0.169283909806839
20,160,0.664567922192774
20,174,0.563340654906857
20,176,0.314161506284787
20,180,-0.0268791541081295
20,182,0.256604293804859
21,22,0.292990094030942
21,23,0.542131762625352
21,30,0.320826919349909
21,31,-0.51465657211501
21,33,0.129097175287333
21,34,0.420295120144887
21,42,-0.451764941579988
21,54,1.09793850854096
21,89,0.199352376891423
21,120,0.25898589914979
21,127,0.293385741921575
21,136,-0.384460620877445
21,140,0.911584510003962
21,150,0.533819163960969
21,152,0.55008997349429
21,186,0.784371684446236
21,204,-0.307168837700147
21,211,0.216126969335622
21,216,-0.36744030158538
22,24,-0.500541543841576
22,26,0.146629156708412
22,30,0.0278368253189668
22,31,-0.807646666145951
22,32,-0.0579245219498805
22,34,0.127305026113946
22,35,-0.69882574858537
22,52,1.09086681720497
22,60,1.01296939844851
22,77,0.192825814650826
22,79,-0.385470966364448
22,96,0.415548747258282
22,130,-1.51692215579741
22,134,0.200042182045132
22,135,-0.763131223629341
22,137,0.0886372365889849
22,181,-0.509390367576827
22,197,-0.27915022960343
22,205,0.154614817566898
22,215,-0.275552378780838
22,217,-1.46050936698716
22,231,-0.645105179530245
22,246,0.256134732712506
22,250,-0.172944046106543
23,26,-0.102512511885998
23,27,-0.196002227237415
23,29,-0.055590203003752
23,36,-0.0803456180204617
23,69,-0.0709788691933459
23,80,0.367944882418833
23,81,0.037763002630957
23,96,0.166407078663872
23,100,0.405529020668434
23,106,0.111031107131224
23,147,0.90516596210561
23,155,0.675731537270807
23,169,0.0653028061631836
23,199,-0.693865862079078
23,202,-0.991054827458859
23,227,0.235267308383832
23,234,-0.0634351936783769
24,25,-0.0596015733395797
24,27,0.553680985198571
24,29,0.694093009432234
24,35,-0.198284204743794
24,37,0.120797254881304
24,74,-0.495862236024272
24,84,1.7867130354231
24,85,0.205034170527835
24,90,0.73139563075224
24,92,0.323157863269876
24,129,0.55489649319033
24,147,1.6548491745416
24,175,0.936637534962642
24,203,0.649944319146651
24,216,-0.159888851774745
24,240,0.371582760945393
25,33,0.396250198437547
25,34,0.687448143295101
25,38,-0.783595303257514
25,57,-1.12752481105473
25,58,0.392810872369092
25,60,1.57311251562967
25,86,1.19664727425518
25,89,0.466505400041637
25,90,0.79099720409182
25,125,0.55500311274125
25,143,1.44256907825912
25,153,1.05484873229373
25,170,1.67120188314768
25,176,0.326570521315501
25,182,0.269013308835572
25,197,0.280992887577726
25,204,-0.040015814549933
25,206,1.18931411238098
25,208,0.808592773179274
25,212,0.783380097963446
25,219,0.260814241252601
25,236,-0.901713196962702
25,243,0.679070346007737
26,28,0.0773492380806699
26,29,0.0469223088822462
26,33,-0.31052207545202
26,39,-0.585698819617436
26,57,-1.8342970849443
26,71,-0.524417087883255
26,74,-1.14303293657426
26,80,0.470457394304831
26,82,-0.308350543607296
26,103,0.135840414561795
26,158,-0.863647168665693
26,167,-0.187825757570513
26,169,0.167815318049182
26,197,-0.425779386311842
26,200,-0.655325387958279
26,210,-0.132400270191399
26,222,-0.141222299580255
26,223,-0.517590851461778
26,226,-1.30067858842407
26,235,-0.585521232890091
26,236,-1.60848547085227
26,237,-0.780896085553358
27,28,0.170838953432087
27,31,-0.860786107502946
27,32,-0.111063963306875
27,33,-0.217032360100604
27,34,0.0741655847569507
27,36,0.115656609216953
27,37,-0.432883730317267
27,40,-0.0694278254877475
27,42,-0.797894476967925
27,70,-0.0245968839550308
27,100,0.601531247905849
27,103,0.229330129913212
27,106,0.307033334368638
27,113,0.948452197974929
27,176,-0.286712037222649
27,184,-0.852763891968918
27,190,-0.0533714114239874
27,197,-0.332289670960425
27,207,-1.58967116305436
27,221,0.207665358714862
27,242,-0.236243785952793
28,29,-0.0304269291984237
28,30,-0.196141569470115
28,36,-0.0551823442151334
28,37,-0.603722683749354
28,39,-0.663048057698106
28,41,-0.348005821192007
28,71,-0.601766325963925
28,110,1.08775208282771
28,125,-0.229118399228988
28,139,-0.713376632097484
28,160,-0.10714457474675
28,163,-1.16227727997241
28,167,-0.265174995651183
28,170,0.887080371177445
28,177,0.104574237201766
28,178,-0.533363957990479
28,191,0.101777765076947
28,209,-1.41435726828855
28,226,-1.37802782650474
28,234,-0.0382719198730486
29,30,-0.165714640271691
29,31,-1.00119813173661
29,35,-0.892377214176028
29,37,-0.57329575455093
29,38,-1.53728988602933
29,39,-0.632621128499682
29,52,0.897315351614307
29,65,-0.520049028181962
29,113,0.808040173741266
29,117,0.482877470747495
29,161,0.078545188872814
29,166,-1.50558408485881
29,171,-0.138416359937335
29,182,-0.484681273936241
29,188,-0.931947555584533
29,209,-1.38393033909012
29,234,-0.0078449906746248
29,238,-0.41661163992427
29,247,-0.416835058793611
30,38,-1.37157524575764
30,47,-0.556599132702693
30,63,-0.55146527614436
30,78,0.812760111982414
30,82,-0.189558212217851
30,83,-0.411133491478495
30,90,0.203017261591697
30,107,1.6006488324279
30,108,1.37122016259719
30,112,-0.0669599069242162
30,137,0.0608004112700182
30,142,-0.245731743202982
30,151,-0.692115745306768
30,159,0.0853540704180419
30,178,-0.337222388520364
30,212,0.195400155463324
30,231,-0.672942004849212
30,240,-0.15679560821515
31,34,0.934951692259897
31,35,0.108820917560581
31,39,0.368577003236927
31,40,0.791358282015199
31,41,0.683619239743026
31,44,1.03409829975361
31,52,1.89851348335092
31,54,1.61259508065597
31,75,-0.28000679776823
31,86,1.44415082321998
31,101,2.111526486301
31,112,0.768523584540702
31,124,0.179356560244815
31,127,0.808042314036585
31,133,0.753949018008706
31,136,0.130195951237565
31,181,0.298256298569124
31,187,0.0186862211974273
31,193,0.62784546104328
31,204,0.207487734414863
31,205,0.962261483712849
32,34,0.185229548063826
32,37,-0.321819767010392
32,38,-1.28581389848879
32,44,0.284376155557534
32,45,-0.754869673506141
32,53,-0.394464781444337
32,54,0.8628729364599
32,68,0.0035793039295556
32,70,0.0864670793518445
32,75,-1.0297289419643
32,102,0.373179587479139
32,109,0.220360735999836
32,111,-0.867642563118418
32,113,1.0595161612818
32,132,-0.323154837729939
32,151,-0.606354398037921
32,154,-0.0249706783228272
32,170,1.16898328791641
32,180,-0.516688734308691
32,219,-0.241404353978674
32,221,0.318729322021738
32,241,-1.06785708220566
32,248,-1.15495000509501
32,249,-0.345985037046028
33,40,0.147604534612856
33,41,0.0398654923406832
33,42,-0.580862116867321
33,43,-1.12000105796041
33,44,0.390344552351262
33,45,-0.648901276712413
33,46,1.31284953647391
33,53,-0.288496384650609
33,55,0.694618596170664
33,68,0.109547700723284
33,80,0.780979469756852
33,108,1.56294990665976
33,137,0.252530155332594
33,140,0.782487334716629
33,156,0.22984444933155
33,162,0.515403053020521
33,168,-0.346449842222439
33,192,-0.13098301062638
33,201,-0.86625087101775
33,204,-0.43626601298748
33,212,0.3871298995259
33,213,-0.30687353822974
33,241,-0.961888685411935
34,35,-0.826130774699316
34,36,0.0414910244600026
34,37,-0.507049315074218
34,38,-1.47104344655261
34,44,0.0991466074937082
34,45,-0.940099221569967
34,50,-0.409288630205744
34,84,1.15886646546758
34,136,-0.804755741022332
34,139,-0.616703263422348
34,140,0.491289389859075
34,143,0.755120934964017
34,146,-0.669881219353241
34,147,1.02700260458607
34,153,0.36740058899863
34,165,0.129492897497064
34,172,0.19363553404837
34,207,-1.66383674781131
34,210,-0.113076139596932
34,247,-0.350588619316898
35,39,0.259756085676346
35,42,-0.0459292870255594
35,44,0.925277382193024
35,60,1.71179514703388
35,104,0.29882045809458
35,106,1.058998524311
35,115,0.528867832758997
35,131,0.670633508474668
35,151,0.0345468285975695
35,159,0.812016644322379
35,188,-0.039570341408505
35,198,1.01554929706431
35,200,0.190129517335503
35,205,0.853440566152268
35,209,-0.491553124914095
35,223,0.327864053832004
35,224,0.268637870503588
35,225,0.428073785583328
35,235,0.259933672403691
35,242,0.515721403989572
35,243,0.817752977411952
35,250,0.525881702478827
36,41,-0.292823476976874
36,43,-1.45269002727797
36,45,-0.98159024602997
36,48,-0.565089327084296
36,76,-1.22776673829938
36,92,-0.346179731145649
36,95,-0.0418605963737136
36,109,-0.0063598365239925
36,137,-0.0801588139849632
36,146,-0.711372243813243
36,150,0.072033019356079
36,166,-1.4808286698421
36,179,-0.0594222712146455
36,180,-0.74340930683252
36,185,0.30687349548705
36,188,-0.907192140567824
36,194,0.104728700985898
36,213,-0.639562507547297
36,220,-0.256918879540756
36,228,0.124832474679964
36,231,-0.813901230104193
36,233,-0.741894571694753
36,245,-0.256885323942285
37,39,-0.059325373948752
37,40,0.36345590482952
37,44,0.606195922567926
37,45,-0.433049906495749
37,46,1.52870090669057
37,49,1.24325274230529
37,50,0.0977606848684737
37,53,-0.0726450144339456
37,60,1.39271368740878
37,70,0.408286846362236
37,72,-0.988791677420212
37,99,0.94563944666983
37,128,0.275069414838878
37,151,-0.284534631027529
37,184,-0.419880161651651
37,194,0.653269040520119
37,195,1.13435537854499
37,212,0.602981269742563
37,214,0.5221576705815
37,230,0.724201229250353
37,234,0.565450763876305
38,42,0.598983384827739
38,46,2.49269503816897
38,47,0.814976113054943
38,50,1.06175481634687
38,62,1.731816755128
38,91,1.59215510563219
38,135,0.580607196809328
38,158,0.626720408481389
38,177,1.67229105242952
38,185,1.81940796649967
38,186,1.83512001085396
38,198,1.66046196891761
39,42,-0.305685372701906
39,47,-0.0896926444747021
39,48,0.0427763863986767
39,52,1.52993648011399
39,71,0.0612817317341812
39,100,1.09374035217187
39,159,0.552260558646033
39,164,0.983341328888715
39,171,0.494204768562347
39,173,0.844675643473151
39,207,-1.09746205878834
39,214,0.581483044530252
39,219,0.13974078698047
39,232,0.36943047450069
39,235,0.0001775867273452
39,246,0.69520439562153
40,42,-0.728466651480177
40,46,1.16524500186105
40,49,0.879796837475773
40,51,-0.372341732370396
40,53,-0.436100919263465
40,90,0.247142471041417
40,91,0.264705069324274
40,95,0.143223838330987
40,129,0.0706433334795067
40,140,0.634882800103773
40,141,-0.855257156560778
40,143,0.898714345208715
40,149,0.115381691844122
40,150,0.25711745406078
40,175,0.452384375251818
40,185,0.491957930191751
40,222,0.0216952412589092
40,232,-0.0533508042775816
41,43,-1.1598665503011
41,45,-0.688766769053096
41,47,-0.404734880980801
41,49,0.987535879747946
41,51,-0.264602690098223
41,53,-0.328361876991292
41,71,-0.253760504771918
41,74,-0.872376353462923
41,83,-0.259269239756603
41,86,0.760531583476951
41,97,-1.19657649613702
41,114,-0.613153455324319
41,138,-0.360259275896233
41,145,-0.181247730581541
41,147,1.27833505710294
41,153,0.618733041515501
41,205,0.278642243969823
41,208,0.372477082401044
41,236,-1.33782888774093
41,238,-0.0990327479306864
41,250,-0.0489166197036176
42,44,0.971206669218584
42,45,-0.0680391598450918
42,48,0.348461759100582
42,55,1.27548071303799
42,56,1.81903929186032
42,61,0.0101305468004367
42,88,1.41747737216171
42,108,2.14381202352708
42,135,-0.0183761880184111
42,142,0.526860117726915
42,149,0.843848343324299
42,160,0.861588855653262
42,166,-0.567277583657223
42,169,1.05919951036852
42,177,1.07330766760178
42,183,0.183937055898411
42,193,0.564953830508259
42,201,-0.285388754150429
