node1,node2,flow
1,5,0.200121467203713
1,6,0.186135168837533
1,7,-0.0437731528974401
1,8,0.0455814027210355
1,12,0.103032182879571
1,13,-0.438217789548047
1,16,0.0238408101739278
1,17,-0.0195528521137896
1,18,-0.354952333419975
1,24,-0.327603635445435
1,25,-0.393770681090787
1,26,0.0092066705482237
1,37,-0.311914335426341
1,38,0.178595108739796
1,41,-0.650749659310748
1,42,0.0630773949293828
1,44,-0.286405737237452
1,48,-0.211418884973162
1,52,0.114763510444895
1,53,0.445384107844803
1,54,-0.359671222410865
1,59,-0.062379257046383
1,61,-0.46695725758494
1,62,-0.0562605921710032
2,6,0.485470424735218
2,8,0.347917688374104
2,11,0.0044185875175768
2,16,0.340366574973556
2,19,0.417062592257669
2,20,0.0121533491536368
2,22,0.1585715221001
2,25,-0.13357719181728
2,27,0.248433795934791
2,30,1.0729150148892
2,33,0.0750531355175051
2,34,0.464860792214088
2,38,0.491956013602715
2,39,0.199987820134702
2,41,-0.39811308522481
2,44,0.0160971247189323
2,53,0.734751081725464
2,54,-0.0797584443082076
2,61,-0.18751880252959
2,63,0.339660308531841
2,65,0.151979096505563
3,4,-0.107803088254671
3,5,0.28279441424649
3,7,0.0380628866504603
3,8,0.127417442268936
3,9,-0.451173153439945
3,11,-0.205433119434027
3,13,-0.357961519866562
3,15,-0.0274472224934189
3,18,-0.272279386377199
3,21,0.114138914756609
3,23,0.112529279646241
3,25,-0.314980078068818
3,27,0.0571342027852524
3,29,-0.262119710749419
3,31,0.0127977889320978
3,32,-0.141726681614266
3,39,-0.0123276564274139
3,45,-0.161245373353451
3,48,-0.126023395124058
3,54,-0.277835182862965
3,58,-0.138296228003371
3,60,-0.483625241786846
3,62,0.0247704849109953
3,63,0.12435463900885
4,5,0.413130206070751
4,6,0.388133040541304
4,7,0.142185060329685
4,8,0.241957431118784
4,9,-0.387929905877587
4,13,-0.292302464388726
4,17,0.158659328039143
4,27,0.151728380588775
4,28,-0.396726797490678
4,31,0.112570717892344
4,32,-0.0469250822010506
4,41,-0.524739320755045
4,42,0.237711112986957
4,49,0.473492280275702
4,50,0.59936478142876
4,54,-0.202330925466052
4,59,0.15171775475922
4,65,0.0312266248496455
5,7,-0.236303659044627
5,9,-0.726147386939156
5,10,-0.17778275312843
5,11,-0.484296265655552
5,12,-0.0852560035773575
5,13,-0.618304819910365
5,14,-0.637942818693291
5,16,-0.180511655314391
5,18,-0.545850841136183
5,28,-0.716752596496337
5,33,-0.402359604844559
5,37,-0.518116449715847
5,39,-0.286016980013802
5,42,-0.108234572891215
5,44,-0.488519640396828
5,47,-0.126061106634052
5,50,0.187999810759158
5,52,-0.0571906160932725
5,54,-0.547150399483513
5,58,-0.442732976262103
5,59,-0.290088316502411
5,61,-0.656109007400708
6,7,-0.221035661246785
6,9,-0.68808960278872
6,11,-0.457010928223214
6,12,-0.0764988636159254
6,13,-0.586698292078448
6,14,-0.60342813940209
6,15,-0.282445198938062
6,18,-0.516370788587919
6,21,-0.170718943750864
6,22,-0.346433369280639
6,23,-0.143605230344858
6,26,-0.171167317408068
6,29,-0.503403766999286
6,32,-0.402130239657765
6,35,-0.48109296986007
6,40,-0.400155012893873
6,41,-0.784832150443731
6,43,-0.509136726858506
6,49,0.123235418678561
6,50,0.1837811774205
6,53,0.259013926643369
6,55,-0.257101294920345
6,57,-0.175196044861666
6,61,-0.621782693039942
6,64,-0.399365813433374
7,12,0.14135829310707
7,15,-0.063381041006244
7,17,0.0205866103928273
7,18,-0.300685733351172
7,19,0.150921937921011
7,20,-0.208771190926656
7,23,0.0724927552825162
7,25,-0.34168170311399
7,28,-0.476783229052216
7,29,-0.290933497381417
7,30,0.773528392089288
7,31,-0.024907454743515
7,36,-0.117843036564407
7,40,-0.184595357631382
7,42,0.0990025310685321
7,46,-0.183356108892599
7,51,0.18977213083823
7,54,-0.305989403016779
7,61,-0.409265373204253
7,62,-0.0127413498368304
7,65,-0.105759970560285
8,9,-0.56326322674919
8,12,0.0589369166144306
8,13,-0.466213888866666
8,14,-0.476286583563437
8,16,-0.0240399190914687
8,17,-0.0587427277954853
8,19,0.0651685097958945
8,20,-0.288100529114968
8,23,-0.0099286212101236
8,24,-0.357834066203053
8,26,-0.0343892321637729
8,28,-0.560838916942456
8,39,-0.134815322146454
8,40,-0.270348785756498
8,41,-0.671739572445191
8,42,0.0252339641384678
8,45,-0.2857065508072
8,52,0.0756570809166456
8,60,-0.589357171508247
8,62,-0.0967970377270704
8,63,-0.0005497353960996
8,65,-0.197026384279463
9,12,0.604986616830758
9,14,0.0894832557097053
9,16,0.567617602949537
9,18,0.171073586315467
9,21,0.590859175235946
9,22,0.403475929542075
9,23,0.534227443915942
9,24,0.166931348427225
9,27,0.447809760496205
9,29,0.173726073730835
9,30,1.24331354429912
9,32,0.317599619351017
9,33,0.305156453640268
9,36,0.344688602515277
9,46,0.271030808089349
9,49,0.728031873102371
9,54,0.158010601617289
9,56,0.658728246560746
9,64,0.252531699974871
10,11,-0.303536462390884
10,13,-0.448779579788066
10,15,-0.1258060093635
10,16,0.003349148136975
10,17,-0.0358900787566468
10,18,-0.368068088007753
10,20,-0.268737535547183
10,21,0.0060971904495578
10,22,-0.178179662833476
10,24,-0.339342205946669
10,27,-0.0348245066288039
10,33,-0.227437232232982
10,40,-0.248875418777916
10,42,0.0472937902906074
10,44,-0.301425988240522
10,45,-0.262585876788124
10,49,0.271969583895596
10,53,0.423599357289036
10,54,-0.372228026871936
10,55,-0.0999939860301999
10,57,-0.0234190517651097
10,58,-0.245059962463235
10,60,-0.573498260668951
10,61,-0.478326254272278
11,12,0.373907942265252
11,15,0.170281370305521
11,16,0.317823829977686
11,17,0.243277136808465
11,19,0.391811481067393
11,20,0.0068108528379876
11,26,0.288771302895064
11,34,0.436997347800105
11,35,-0.0324436304230603
11,36,0.110159432726406
11,41,-0.383972629676484
11,43,-0.0557901615749188
11,46,0.0399521335238436
11,47,0.364247882192298
11,49,0.525353066144423
11,50,0.651822502614624
11,57,0.255655052432136
11,60,-0.289521231849688
11,63,0.318458648946009
12,13,-0.510199428462523
12,16,-0.0828184615306541
12,17,-0.114383132867419
12,18,-0.435013266908026
12,19,0.0048436171098611
12,20,-0.33712244324496
12,24,-0.404526310825199
12,30,0.617576157439495
12,34,0.0470003189637773
