node1,node2,flow
1,3,0.0492713201207192
1,5,0.406577612784116
1,6,-0.048195083387124
1,11,0.451678887028411
1,13,0.192646246566812
1,14,-0.228442022284786
1,15,-0.185564019442011
1,26,0.305060153470015
1,40,0.170911850827111
1,51,0.0723371682278243
1,59,0.029083908078944
1,64,0.106561962663098
1,65,-0.170494804334991
1,73,0.0543066068774581
1,91,0.844920247615423
1,106,0.11102259118451
1,107,0.0294044919678371
1,108,0.226151233649404
1,120,0.0942462538600353
1,125,0.0379873967727805
2,3,0.0076469143551646
2,4,0.136071199302063
2,6,-0.0843281351250054
2,9,-0.541842147076227
2,12,0.0135138993495517
2,13,0.142843006980607
2,24,0.116621780144414
2,35,-0.106620892747696
2,45,0.131173179608577
2,55,-0.0589342672196359
2,56,-0.0022381594636217
2,58,0.251464471398899
2,59,-0.0079182049222424
2,70,0.141843587129697
2,73,0.0068650180348533
2,79,0.255472832540826
2,86,0.0378617289880107
2,103,-0.0240809782974356
2,104,-0.217777198762195
2,105,-0.0965870167106115
2,111,0.0532073352122431
2,121,0.243579973669599
2,122,-0.232721320409484
2,125,-0.0062433794834893
3,4,0.11936197841857
3,5,0.315223981427992
3,6,-0.0883156746939496
3,15,-0.208375263620257
3,18,0.212768971142917
3,25,0.179658420641221
3,26,0.217940575521237
3,28,0.0294142831964987
3,31,0.124086824972641
3,33,0.532079944620265
3,38,0.145310214143199
3,46,-0.310507663968171
3,52,-0.173492223436471
3,53,-0.3675555358162
3,54,-0.250951376398719
3,55,-0.0636249011883117
3,69,-0.150158091596675
3,78,-0.209938661662102
3,95,-0.263420185366062
3,96,0.505813682835644
3,102,0.0549668111912293
3,108,0.15207183083134
3,113,0.325931175503466
3,115,0.3189167718434
3,118,0.381030269558353
3,123,-0.0020233566435088
4,7,-0.210908559041696
4,9,-0.639174788225486
4,11,0.235890426042005
4,12,-0.132919386354629
4,13,0.0107444611932213
4,32,-0.327336373690403
4,33,0.406050282609152
4,36,-0.122912026373909
4,39,-0.0892181019049829
4,42,0.0574850482903884
4,49,-0.308676961312637
4,53,-0.491279810407409
4,55,-0.182986879606882
4,61,-0.149627192456493
4,63,-0.186372056517201
4,67,-0.189953095282609
4,68,-0.0695047557201854
4,74,-0.200074059969138
4,82,-0.21557444789313
4,87,-0.0043575960160704
4,88,-0.384249366763343
4,107,-0.143130450637018
4,109,-0.174079636567619
4,116,0.17328945821646
4,117,-0.523659397288996
4,125,-0.13867043482049
5,8,-0.299165298246691
5,10,-0.51918038291292
5,11,0.035063288817976
5,12,-0.352418886228264
5,13,-0.182274935356603
5,17,-0.54206577576823
5,18,-0.0883548103222046
5,32,-0.539945750002082
5,33,0.194213323143132
5,50,-0.191207658552503
5,60,-0.235760889190453
5,68,-0.261117370740626
5,70,-0.194102751234457
5,74,-0.402927979814628
5,85,-0.482806778868499
5,89,-0.440875959274121
5,99,-0.322832958209339
5,100,-0.49368942386267
5,102,-0.265914248894282
5,108,-0.175117093529599
5,110,-0.439304846754231
5,114,-0.582492357256116
5,120,-0.284207570508416
5,122,-0.561097049547074
5,123,-0.313169297099158
5,124,-0.30381132719459
5,125,-0.342324703544555
6,9,-0.421243658862536
6,10,-0.104226698075101
6,15,-0.11823180700707
6,16,0.431416857982911
6,17,-0.143938516295056
6,19,0.0466293935384621
6,22,0.281242864799481
6,29,-0.451994205874669
6,41,0.0729756574372903
6,45,0.201654668956758
6,55,0.0253658871358432
6,56,0.0834210231994836
6,58,0.310640283253848
6,60,0.179192795647366
6,64,0.135601276344637
6,65,-0.102569260563647
6,71,0.31695685219469
6,75,-0.0220344533841166
6,95,-0.171556012570297
6,103,0.0626557368369759
6,106,0.139524974279441
6,113,0.40997474505386
6,116,0.371015396186786
6,119,0.307195092915448
6,123,0.084957962374016
6,124,0.136649874339867
7,11,0.474308736579325
7,13,0.215893270921504
7,14,-0.20723155974808
7,19,0.0279344937863695
7,20,0.371788248702854
7,22,0.293484919634884
7,27,0.0388302853290026
7,28,0.104930696368631
7,31,0.217538877509202
7,52,-0.119276487113484
7,62,-0.179763131016758
7,74,-0.009496569672075
7,82,-0.0245413642437776
7,83,-0.364260654124515
7,84,-0.0448353158033733
7,97,-0.273256932306608
7,117,-0.383023156620824
7,120,0.116200172234845
7,124,0.126820159910554
8,15,-0.283211135320961
8,17,-0.31250602762257
